user_id,install_date,country,platform,channel
U05955,2026-01-22,JP,iOS,TikTok
U20268,2026-01-22,US,iOS,Meta
U18247,2026-01-22,JP,iOS,TikTok
U18904,2026-01-22,JP,iOS,TikTok
U34067,2026-01-22,US,iOS,Google
U33257,2026-01-22,US,iOS,Meta
U28345,2026-01-22,JP,iOS,Google
U37263,2026-01-22,US,Android,Meta
U33711,2026-01-22,JP,iOS,Google
U08405,2026-01-22,JP,iOS,Meta
U33704,2026-01-22,JP,iOS,Meta
U33250,2026-01-22,JP,Android,TikTok
U20243,2026-01-22,US,Android,TikTok
U18693,2026-01-22,JP,iOS,Organic
U44380,2026-01-22,JP,iOS,Organic
U33706,2026-01-22,JP,Android,Meta
U08863,2026-01-22,US,Android,TikTok
U48339,2026-01-22,JP,iOS,Organic
U28674,2026-01-22,JP,iOS,Organic
U47201,2026-01-22,US,iOS,Meta
U19428,2026-01-22,US,iOS,Google
U08857,2026-01-22,US,iOS,TikTok
U33459,2026-01-22,JP,Android,Organic
U18601,2026-01-22,US,iOS,TikTok
U19010,2026-01-22,US,iOS,Meta
U37310,2026-01-22,US,Android,Organic
U12952,2026-01-22,JP,Android,Organic
U28502,2026-01-22,US,Android,TikTok
U37345,2026-01-22,JP,Android,TikTok
U20402,2026-01-22,US,iOS,TikTok
U33906,2026-01-22,JP,iOS,TikTok
U47153,2026-01-22,US,iOS,TikTok
U33147,2026-01-22,JP,iOS,Google
U10245,2026-01-22,US,iOS,TikTok
U44532,2026-01-22,US,iOS,Meta
U38378,2026-01-22,US,iOS,Meta
U28495,2026-01-22,US,Android,Organic
U37249,2026-01-22,JP,iOS,TikTok
U38620,2026-01-22,JP,Android,Organic
U02677,2026-01-22,JP,Android,Meta
U08645,2026-01-22,JP,iOS,Google
U10576,2026-01-22,US,iOS,Google
U18998,2026-01-22,JP,iOS,Google
U33195,2026-01-22,JP,iOS,TikTok
U34324,2026-01-22,JP,iOS,Meta
U44922,2026-01-22,US,Android,Organic
U39891,2026-01-22,US,iOS,Meta
U01203,2026-01-22,JP,Android,Organic
U49902,2026-01-22,JP,Android,Organic
U08129,2026-01-22,US,Android,TikTok
U18634,2026-01-22,US,iOS,Meta
U46893,2026-01-22,JP,iOS,Google
U00418,2026-01-22,US,Android,TikTok
U19440,2026-01-22,JP,iOS,Google
U37831,2026-01-22,JP,Android,Organic
U33919,2026-01-22,US,iOS,Meta
U03631,2026-01-22,JP,Android,Google
U44520,2026-01-22,JP,iOS,Organic
U32899,2026-01-22,US,Android,TikTok
U44332,2026-01-22,US,iOS,Google
U49556,2026-01-22,US,Android,Organic
U33169,2026-01-22,JP,iOS,TikTok
U09459,2026-01-22,JP,iOS,TikTok
U06251,2026-01-22,JP,iOS,Organic
U03789,2026-01-22,US,Android,TikTok
U43398,2026-01-22,JP,iOS,TikTok
U16480,2026-01-22,US,Android,Meta
U12282,2026-01-22,JP,Android,Google
U36599,2026-01-22,JP,Android,TikTok
U40736,2026-01-22,JP,iOS,Organic
U16473,2026-01-22,JP,iOS,Google
U43388,2026-01-22,JP,iOS,TikTok
U27292,2026-01-22,US,Android,Google
U29638,2026-01-22,JP,Android,Google
U25465,2026-01-22,US,iOS,Organic
U30771,2026-01-22,JP,iOS,TikTok
U15254,2026-01-22,US,Android,TikTok
U47337,2026-01-22,JP,iOS,TikTok
U30224,2026-01-22,JP,iOS,Google
U13919,2026-01-22,US,iOS,Meta
U13640,2026-01-22,US,Android,Google
U09976,2026-01-22,JP,Android,Google
U24551,2026-01-22,JP,Android,Organic
U00521,2026-01-22,US,Android,Meta
U03905,2026-01-22,US,iOS,TikTok
U48686,2026-01-22,JP,Android,Organic
U38116,2026-01-22,US,Android,Google
U24585,2026-01-22,JP,Android,TikTok
U30198,2026-01-22,US,iOS,Meta
U26519,2026-01-22,US,Android,TikTok
U31524,2026-01-22,US,Android,Google
U36187,2026-01-22,JP,Android,TikTok
U36185,2026-01-22,US,Android,TikTok
U27274,2026-01-22,US,Android,Organic
U31500,2026-01-22,US,iOS,Meta
U09311,2026-01-22,JP,iOS,TikTok
U07446,2026-01-22,US,iOS,TikTok
U15259,2026-01-22,US,Android,Meta
U40731,2026-01-22,US,iOS,Google
U46170,2026-01-22,US,Android,Meta
U14907,2026-01-22,JP,iOS,Organic
U30212,2026-01-22,JP,iOS,Google
U07050,2026-01-22,US,Android,TikTok
U29181,2026-01-22,JP,iOS,Organic
U48052,2026-01-22,US,iOS,Organic
U23426,2026-01-22,US,iOS,Google
U09747,2026-01-22,JP,Android,Meta
U03174,2026-01-22,JP,iOS,TikTok
U14144,2026-01-22,US,Android,TikTok
U41048,2026-01-22,US,iOS,Google
U27209,2026-01-22,JP,Android,Google
U31344,2026-01-22,US,Android,Organic
U12618,2026-01-22,US,Android,Meta
U14969,2026-01-22,US,iOS,Organic
U36604,2026-01-22,US,iOS,Meta
U43333,2026-01-22,US,iOS,Meta
U03130,2026-01-22,US,iOS,TikTok
U05179,2026-01-22,US,Android,TikTok
U38492,2026-01-22,JP,Android,Meta
U49221,2026-01-22,US,iOS,TikTok
U13699,2026-01-22,US,iOS,Meta
U25397,2026-01-22,JP,Android,TikTok
U00308,2026-01-22,JP,Android,Google
U23618,2026-01-22,JP,iOS,Organic
U42286,2026-01-22,US,Android,Google
U01597,2026-01-22,JP,iOS,Meta
U13580,2026-01-22,JP,iOS,Organic
U31356,2026-01-22,JP,iOS,TikTok
U30492,2026-01-22,JP,Android,Meta
U09360,2026-01-22,JP,Android,Google
U40749,2026-01-22,JP,iOS,Google
U38057,2026-01-22,JP,iOS,Organic
U31405,2026-01-22,JP,Android,Organic
U00022,2026-01-22,JP,Android,TikTok
U35780,2026-01-22,JP,iOS,Google
U43354,2026-01-22,US,iOS,Google
U13656,2026-01-22,US,Android,TikTok
U16326,2026-01-22,JP,Android,Organic
U03721,2026-01-22,US,iOS,Google
U04139,2026-01-22,US,Android,TikTok
U38896,2026-01-22,JP,Android,Google
U15250,2026-01-22,US,iOS,Organic
U04024,2026-01-22,JP,iOS,Meta
U26551,2026-01-22,US,iOS,TikTok
U06289,2026-01-22,US,iOS,Google
U16337,2026-01-22,US,iOS,Meta
U23523,2026-01-22,US,iOS,Google
U31394,2026-01-22,US,Android,Google
U42640,2026-01-22,JP,iOS,Organic
U31555,2026-01-22,US,iOS,Google
U35266,2026-01-22,JP,iOS,Organic
U40601,2026-01-22,JP,Android,Organic
U02838,2026-01-22,US,Android,Organic
U35822,2026-01-22,US,Android,Organic
U35821,2026-01-22,JP,iOS,Google
U42928,2026-01-22,US,Android,Meta
U16833,2026-01-22,US,Android,Organic
U00329,2026-01-22,JP,Android,Google
U25636,2026-01-22,US,Android,TikTok
U04212,2026-01-22,JP,Android,Organic
U27495,2026-01-22,JP,Android,Organic
U35126,2026-01-22,US,Android,TikTok
U00210,2026-01-22,JP,Android,Organic
U49267,2026-01-22,US,iOS,TikTok
U49713,2026-01-22,US,iOS,Organic
U31745,2026-01-22,US,iOS,Google
U38490,2026-01-22,US,Android,TikTok
U03054,2026-01-22,US,Android,Organic
U39473,2026-01-22,US,Android,TikTok
U36958,2026-01-22,US,iOS,Organic
U29655,2026-01-22,US,Android,Meta
U25664,2026-01-22,JP,iOS,Organic
U04214,2026-01-22,JP,iOS,Organic
U48918,2026-01-22,US,iOS,TikTok
U45500,2026-01-22,US,Android,Organic
U07097,2026-01-22,JP,iOS,Organic
U22711,2026-01-22,US,iOS,TikTok
U22713,2026-01-22,JP,iOS,TikTok
U45506,2026-01-22,US,iOS,Google
U31860,2026-01-22,JP,Android,Google
U38000,2026-01-22,US,iOS,TikTok
U47978,2026-01-22,US,Android,TikTok
U10674,2026-01-22,JP,iOS,Organic
U10780,2026-01-22,US,iOS,Organic
U25674,2026-01-22,JP,Android,Google
U43598,2026-01-22,US,Android,TikTok
U13492,2026-01-22,US,iOS,Organic
U03182,2026-01-22,US,Android,Google
U31840,2026-01-22,US,iOS,Meta
U49299,2026-01-22,US,iOS,Organic
U49711,2026-01-22,US,iOS,TikTok
U10029,2026-01-22,JP,iOS,Meta
U24521,2026-01-22,US,Android,Meta
U42018,2026-01-22,US,iOS,Organic
U43535,2026-01-22,US,Android,TikTok
U03427,2026-01-22,US,Android,Organic
U46642,2026-01-22,US,Android,Organic
U14185,2026-01-22,US,Android,Meta
U25546,2026-01-22,US,Android,TikTok
U47323,2026-01-22,JP,Android,Google
U43479,2026-01-22,US,iOS,Meta
U25534,2026-01-22,US,Android,TikTok
U00476,2026-01-22,JP,iOS,TikTok
U11543,2026-01-22,US,iOS,Google
U06258,2026-01-22,US,iOS,Organic
U30188,2026-01-22,US,iOS,Organic
U07494,2026-01-22,JP,iOS,TikTok
U23131,2026-01-22,US,Android,TikTok
U23132,2026-01-22,JP,Android,Google
U23133,2026-01-22,JP,Android,Google
U43466,2026-01-22,JP,Android,Organic
U40693,2026-01-22,JP,Android,Google
U31571,2026-01-22,JP,iOS,Organic
U07500,2026-01-22,US,Android,Meta
U22924,2026-01-22,US,iOS,TikTok
U24933,2026-01-22,US,iOS,Meta
U25553,2026-01-22,JP,iOS,Google
U05631,2026-01-22,US,iOS,Google
U06236,2026-01-22,US,iOS,TikTok
U42930,2026-01-22,JP,iOS,Google
U16743,2026-01-22,US,Android,Meta
U30721,2026-01-22,JP,Android,TikTok
U48082,2026-01-22,US,iOS,Organic
U30163,2026-01-22,US,iOS,Google
U09595,2026-01-22,JP,Android,Meta
U13549,2026-01-22,JP,iOS,Organic
U30173,2026-01-22,JP,iOS,TikTok
U48080,2026-01-22,JP,Android,Google
U04195,2026-01-22,US,iOS,Organic
U23014,2026-01-22,JP,iOS,Google
U07531,2026-01-22,US,Android,Meta
U16705,2026-01-22,JP,iOS,Organic
U39250,2026-01-22,JP,Android,Google
U38119,2026-01-22,JP,Android,Meta
U39457,2026-01-22,JP,Android,Google
U02327,2026-01-22,JP,iOS,Meta
U06744,2026-01-22,JP,Android,TikTok
U35424,2026-01-22,US,Android,Meta
U23631,2026-01-22,US,iOS,Google
U09702,2026-01-22,US,Android,Meta
U00086,2026-01-22,JP,iOS,Organic
U24123,2026-01-22,US,Android,TikTok
U37570,2026-01-22,US,iOS,Organic
U24129,2026-01-22,US,Android,Meta
U24446,2026-01-22,US,iOS,Meta
U31009,2026-01-22,US,Android,Organic
U03930,2026-01-22,JP,iOS,TikTok
U00614,2026-01-22,JP,Android,Organic
U00298,2026-01-22,JP,Android,TikTok
U26634,2026-01-22,US,iOS,TikTok
U24160,2026-01-22,JP,iOS,TikTok
U15685,2026-01-22,US,iOS,Google
U25201,2026-01-22,US,iOS,TikTok
U25196,2026-01-22,JP,iOS,Meta
U11279,2026-01-22,US,iOS,Google
U02532,2026-01-22,US,iOS,TikTok
U29389,2026-01-22,JP,Android,Organic
U35603,2026-01-22,JP,iOS,TikTok
U06921,2026-01-22,US,Android,Google
U15928,2026-01-22,US,Android,TikTok
U10804,2026-01-22,US,Android,Meta
U15984,2026-01-22,US,Android,Meta
U05313,2026-01-22,JP,iOS,Organic
U15668,2026-01-22,US,Android,Organic
U47820,2026-01-22,JP,iOS,Google
U06864,2026-01-22,JP,iOS,Google
U26625,2026-01-22,US,Android,Google
U45827,2026-01-22,JP,iOS,Organic
U42154,2026-01-22,US,iOS,Meta
U15970,2026-01-22,US,iOS,Google
U04072,2026-01-22,JP,iOS,Organic
U49362,2026-01-22,US,iOS,Meta
U36089,2026-01-22,US,Android,Meta
U48778,2026-01-22,US,iOS,TikTok
U42731,2026-01-22,JP,iOS,Meta
U36813,2026-01-22,US,iOS,Google
U29386,2026-01-22,JP,iOS,Google
U12349,2026-01-22,US,iOS,TikTok
U06456,2026-01-22,US,Android,Meta
U09509,2026-01-22,US,Android,Meta
U45921,2026-01-22,US,iOS,Meta
U49348,2026-01-22,US,Android,Meta
U24400,2026-01-22,JP,iOS,Meta
U11403,2026-01-22,JP,Android,Organic
U15787,2026-01-22,US,iOS,TikTok
U38512,2026-01-22,US,iOS,Google
U25132,2026-01-22,JP,Android,Meta
U30430,2026-01-22,JP,Android,Google
U47604,2026-01-22,JP,iOS,TikTok
U42170,2026-01-22,JP,iOS,Google
U40915,2026-01-22,US,Android,Meta
U49199,2026-01-22,JP,Android,Google
U26939,2026-01-22,US,Android,TikTok
U25124,2026-01-22,JP,Android,Organic
U30435,2026-01-22,US,iOS,Organic
U38926,2026-01-22,US,iOS,Organic
U06911,2026-01-22,JP,Android,Meta
U12602,2026-01-22,JP,iOS,Meta
U26658,2026-01-22,JP,iOS,TikTok
U03949,2026-01-22,US,iOS,Meta
U25125,2026-01-22,JP,iOS,Organic
U30338,2026-01-22,US,Android,TikTok
U01720,2026-01-22,US,iOS,TikTok
U15718,2026-01-22,JP,iOS,Organic
U39310,2026-01-22,JP,iOS,Meta
U30853,2026-01-22,US,iOS,TikTok
U38094,2026-01-22,JP,iOS,TikTok
U24216,2026-01-22,US,iOS,Meta
U03953,2026-01-22,JP,iOS,TikTok
U24223,2026-01-22,US,iOS,Organic
U40906,2026-01-22,JP,Android,Google
U01613,2026-01-22,US,Android,Organic
U15720,2026-01-22,US,iOS,Organic
U00186,2026-01-22,JP,iOS,TikTok
U45883,2026-01-22,US,iOS,TikTok
U01340,2026-01-22,US,iOS,Meta
U43049,2026-01-22,US,iOS,Meta
U35721,2026-01-22,US,iOS,TikTok
U26961,2026-01-22,JP,iOS,Google
U35685,2026-01-22,JP,iOS,TikTok
U09993,2026-01-22,US,iOS,TikTok
U38099,2026-01-22,JP,Android,TikTok
U26964,2026-01-22,JP,iOS,Organic
U31097,2026-01-22,JP,Android,Google
U40859,2026-01-22,JP,iOS,TikTok
U07218,2026-01-22,JP,iOS,Google
U48884,2026-01-22,US,iOS,TikTok
U30802,2026-01-22,US,Android,Google
U16191,2026-01-22,US,Android,Meta
U07306,2026-01-22,JP,iOS,Meta
U13725,2026-01-22,JP,iOS,TikTok
U47719,2026-01-22,JP,iOS,Organic
U48740,2026-01-22,JP,Android,Organic
U31245,2026-01-22,JP,iOS,Meta
U16195,2026-01-22,JP,iOS,TikTok
U11057,2026-01-22,US,iOS,TikTok
U15032,2026-01-22,US,iOS,Organic
U42701,2026-01-22,JP,Android,Organic
U16156,2026-01-22,US,Android,Google
U40814,2026-01-22,JP,Android,Google
U12459,2026-01-22,JP,Android,Google
U16146,2026-01-22,JP,Android,Google
U49376,2026-01-22,JP,iOS,Organic
U11471,2026-01-22,JP,iOS,Meta
U15030,2026-01-22,JP,Android,TikTok
U26594,2026-01-22,US,iOS,Meta
U12314,2026-01-22,JP,iOS,Organic
U11293,2026-01-22,US,iOS,TikTok
U09402,2026-01-22,JP,iOS,TikTok
U09572,2026-01-22,US,Android,Organic
U49740,2026-01-22,JP,iOS,Google
U43297,2026-01-22,JP,iOS,Meta
U23647,2026-01-22,JP,iOS,Meta
U23655,2026-01-22,JP,Android,Organic
U06321,2026-01-22,JP,Android,Google
U10707,2026-01-22,US,Android,Google
U26587,2026-01-22,US,iOS,Google
U13911,2026-01-22,JP,iOS,TikTok
U07058,2026-01-22,JP,iOS,Organic
U10426,2026-01-22,US,iOS,Organic
U35763,2026-01-22,JP,Android,Google
U01824,2026-01-22,JP,Android,Google
U27144,2026-01-22,JP,iOS,Google
U48886,2026-01-22,US,Android,Organic
U01729,2026-01-22,US,Android,TikTok
U01398,2026-01-22,JP,iOS,Meta
U30278,2026-01-22,US,iOS,Meta
U23627,2026-01-22,US,Android,Organic
U07287,2026-01-22,US,iOS,Organic
U09432,2026-01-22,JP,Android,Google
U36104,2026-01-22,JP,iOS,Meta
U15057,2026-01-22,JP,Android,TikTok
U26611,2026-01-22,US,iOS,Organic
U16045,2026-01-22,US,Android,Meta
U15060,2026-01-22,JP,Android,Google
U23899,2026-01-22,US,Android,Meta
U03170,2026-01-22,JP,iOS,Organic
U49780,2026-01-22,JP,Android,TikTok
U05226,2026-01-22,JP,iOS,Meta
U47612,2026-01-22,US,Android,Meta
U07245,2026-01-22,US,Android,TikTok
U30320,2026-01-22,US,iOS,TikTok
U11454,2026-01-22,US,Android,Organic
U11446,2026-01-22,US,Android,Meta
U43161,2026-01-22,US,Android,TikTok
U27036,2026-01-22,JP,iOS,Organic
U29445,2026-01-22,JP,iOS,Google
U03094,2026-01-22,JP,Android,Meta
U38252,2026-01-22,JP,iOS,TikTok
U40820,2026-01-22,JP,iOS,Organic
U04085,2026-01-22,JP,Android,Meta
U07259,2026-01-22,US,Android,TikTok
U31201,2026-01-22,US,iOS,TikTok
U39354,2026-01-22,JP,iOS,Meta
U00071,2026-01-22,US,Android,Google
U23808,2026-01-22,US,iOS,Organic
U46567,2026-01-22,US,iOS,Organic
U41336,2026-01-22,JP,Android,TikTok
U41335,2026-01-22,US,iOS,TikTok
U37445,2026-01-22,JP,iOS,TikTok
U27064,2026-01-22,US,Android,Google
U31181,2026-01-22,JP,iOS,Organic
U10081,2026-01-22,US,Android,TikTok
U49370,2026-01-22,JP,Android,Organic
U00175,2026-01-22,US,Android,TikTok
U41402,2026-01-22,JP,Android,Organic
U35522,2026-01-22,JP,Android,Organic
U16082,2026-01-22,US,Android,TikTok
U35524,2026-01-22,US,Android,Organic
U15658,2026-01-22,US,iOS,Organic
U06347,2026-01-22,US,iOS,Google
U16927,2026-01-22,US,iOS,Google
U01734,2026-01-22,JP,Android,Google
U16936,2026-01-22,US,iOS,Meta
U34590,2026-01-22,US,iOS,Google
U26365,2026-01-22,US,Android,Meta
U21511,2026-01-22,US,iOS,TikTok
U08985,2026-01-22,US,Android,Organic
U15401,2026-01-22,US,Android,Organic
U14297,2026-01-22,JP,iOS,TikTok
U26136,2026-01-22,JP,Android,TikTok
U00171,2026-01-22,JP,Android,TikTok
U39218,2026-01-22,JP,iOS,Organic
U06123,2026-01-22,US,Android,Meta
U24961,2026-01-22,JP,Android,Organic
U00687,2026-01-22,US,Android,Organic
U45224,2026-01-22,US,Android,Organic
U26134,2026-01-22,JP,iOS,Google
U12416,2026-01-22,JP,iOS,Meta
U17745,2026-01-22,US,iOS,TikTok
U11175,2026-01-22,US,Android,Meta
U34630,2026-01-22,JP,Android,Organic
U43957,2026-01-22,US,Android,Meta
U46997,2026-01-22,US,iOS,TikTok
U17811,2026-01-22,JP,Android,Organic
U02637,2026-01-22,JP,Android,TikTok
U07977,2026-01-22,US,Android,Meta
U29755,2026-01-22,JP,Android,Organic
U21426,2026-01-22,JP,Android,Google
U07976,2026-01-22,US,Android,Google
U24854,2026-01-22,JP,iOS,Organic
U43988,2026-01-22,US,iOS,TikTok
U38507,2026-01-22,JP,Android,Google
U04335,2026-01-22,US,iOS,Google
U13215,2026-01-22,JP,Android,TikTok
U00026,2026-01-22,US,iOS,Meta
U01549,2026-01-22,JP,Android,Google
U40353,2026-01-22,US,iOS,Meta
U42362,2026-01-22,US,Android,Google
U35911,2026-01-22,JP,iOS,Meta
U28880,2026-01-22,US,Android,Organic
U34574,2026-01-22,JP,Android,Meta
U42865,2026-01-22,JP,iOS,Meta
U37935,2026-01-22,US,iOS,Organic
U43982,2026-01-22,JP,iOS,Organic
U34543,2026-01-22,JP,iOS,Organic
U21597,2026-01-22,US,Android,Organic
U36674,2026-01-22,JP,iOS,TikTok
U46298,2026-01-22,US,Android,Meta
U40411,2026-01-22,JP,iOS,Google
U34689,2026-01-22,US,Android,TikTok
U27806,2026-01-22,US,Android,Meta
U41894,2026-01-22,US,iOS,Organic
U21748,2026-01-22,JP,Android,Organic
U17607,2026-01-22,JP,Android,TikTok
U43892,2026-01-22,JP,iOS,Google
U27810,2026-01-22,US,Android,Organic
U17604,2026-01-22,JP,iOS,Google
U00731,2026-01-22,US,Android,Organic
U21760,2026-01-22,JP,Android,TikTok
U17595,2026-01-22,JP,iOS,Google
U41008,2026-01-22,US,iOS,Meta
U46952,2026-01-22,US,iOS,Organic
U21776,2026-01-22,JP,iOS,Meta
U17576,2026-01-22,JP,iOS,Google
U14761,2026-01-22,JP,Android,Google
U13283,2026-01-22,US,iOS,Meta
U00976,2026-01-22,JP,iOS,Google
U05673,2026-01-22,US,Android,Google
U04308,2026-01-22,US,iOS,Organic
U26102,2026-01-22,US,iOS,Google
U43940,2026-01-22,US,iOS,Meta
U43939,2026-01-22,US,Android,Google
U32503,2026-01-22,US,Android,Meta
U17715,2026-01-22,US,iOS,TikTok
U04874,2026-01-22,JP,Android,Organic
U09004,2026-01-22,JP,iOS,Google
U12126,2026-01-22,US,Android,Organic
U45262,2026-01-22,JP,Android,Organic
U34645,2026-01-22,US,iOS,TikTok
U17696,2026-01-22,US,iOS,Organic
U43925,2026-01-22,US,Android,Organic
U14492,2026-01-22,US,iOS,Google
U17684,2026-01-22,US,Android,Organic
U15420,2026-01-22,JP,iOS,Organic
U01966,2026-01-22,JP,iOS,TikTok
U32469,2026-01-22,US,Android,Google
U09940,2026-01-22,JP,iOS,Google
U27840,2026-01-22,US,Android,Organic
U21416,2026-01-22,JP,iOS,Google
U41540,2026-01-22,US,iOS,Organic
U00359,2026-01-22,US,iOS,TikTok
U29531,2026-01-22,JP,Android,Meta
U48961,2026-01-22,JP,iOS,Google
U04794,2026-01-22,US,Android,TikTok
U29786,2026-01-22,US,iOS,Meta
U46947,2026-01-22,JP,iOS,Organic
U45098,2026-01-22,US,iOS,Organic
U42383,2026-01-22,US,iOS,Google
U21130,2026-01-22,JP,iOS,TikTok
U21085,2026-01-22,JP,iOS,Meta
U46326,2026-01-22,US,iOS,Meta
U18088,2026-01-22,JP,iOS,Organic
U34406,2026-01-22,US,iOS,Google
U34408,2026-01-22,US,Android,Meta
U45110,2026-01-22,US,Android,Organic
U03983,2026-01-22,US,iOS,Meta
U03329,2026-01-22,JP,iOS,Google
U32748,2026-01-22,US,Android,Google
U08057,2026-01-22,US,iOS,Google
U39717,2026-01-22,US,iOS,Organic
U15322,2026-01-22,US,Android,Google
U18123,2026-01-22,JP,iOS,Meta
U48498,2026-01-22,JP,iOS,Google
U18176,2026-01-22,US,Android,Meta
U13107,2026-01-22,US,iOS,Organic
U04784,2026-01-22,US,iOS,Meta
U42831,2026-01-22,JP,iOS,Meta
U47135,2026-01-22,JP,Android,Google
U21041,2026-01-22,JP,iOS,Organic
U18163,2026-01-22,US,Android,TikTok
U18159,2026-01-22,JP,iOS,TikTok
U45089,2026-01-22,JP,iOS,Organic
U46344,2026-01-22,US,Android,Meta
U04788,2026-01-22,JP,Android,TikTok
U44130,2026-01-22,JP,iOS,Organic
U48497,2026-01-22,US,Android,Meta
U44125,2026-01-22,US,iOS,Organic
U01115,2026-01-22,JP,iOS,Google
U42833,2026-01-22,US,iOS,TikTok
U30549,2026-01-22,JP,iOS,Organic
U15347,2026-01-22,JP,Android,Meta
U26298,2026-01-22,US,Android,Google
U40293,2026-01-22,JP,Android,Meta
U21188,2026-01-22,JP,iOS,TikTok
U44081,2026-01-22,US,iOS,TikTok
U11724,2026-01-22,US,Android,Google
U32630,2026-01-22,US,iOS,Organic
U26216,2026-01-22,US,iOS,Organic
U39683,2026-01-22,JP,iOS,Organic
U14008,2026-01-22,JP,iOS,TikTok
U46986,2026-01-22,JP,iOS,TikTok
U03828,2026-01-22,JP,Android,Google
U17930,2026-01-22,JP,Android,Organic
U15308,2026-01-22,JP,iOS,Google
U21386,2026-01-22,JP,iOS,Meta
U41248,2026-01-22,US,iOS,Organic
U29840,2026-01-22,US,Android,Meta
U29843,2026-01-22,US,iOS,Meta
U47252,2026-01-22,JP,iOS,Google
U37714,2026-01-22,US,iOS,Google
U12543,2026-01-22,JP,Android,TikTok
U14430,2026-01-22,JP,Android,Organic
U21413,2026-01-22,US,Android,Meta
U21392,2026-01-22,US,iOS,Meta
U08014,2026-01-22,US,Android,TikTok
U30540,2026-01-22,JP,iOS,TikTok
U44028,2026-01-22,JP,iOS,TikTok
U46795,2026-01-22,JP,iOS,Organic
U05393,2026-01-22,JP,iOS,Meta
U32720,2026-01-22,JP,iOS,Organic
U34431,2026-01-22,US,iOS,Google
U34432,2026-01-22,US,iOS,Organic
U14384,2026-01-22,US,Android,Meta
U38828,2026-01-22,US,iOS,Meta
U49524,2026-01-22,JP,iOS,Organic
U28816,2026-01-22,US,iOS,Google
U14327,2026-01-22,JP,iOS,Meta
U21249,2026-01-22,JP,iOS,Organic
U46029,2026-01-22,US,iOS,Meta
U32686,2026-01-22,US,iOS,Google
U21287,2026-01-22,US,Android,Organic
U40320,2026-01-22,JP,iOS,TikTok
U21308,2026-01-22,US,Android,TikTok
U12105,2026-01-22,JP,iOS,Google
U28848,2026-01-22,JP,Android,Google
U30586,2026-01-22,US,Android,Meta
U45283,2026-01-22,JP,Android,Organic
U17564,2026-01-22,US,iOS,Google
U46051,2026-01-22,US,iOS,TikTok
U29892,2026-01-22,JP,Android,Google
U01439,2026-01-22,US,iOS,Meta
U34941,2026-01-22,JP,iOS,Organic
U01273,2026-01-22,US,Android,Meta
U17156,2026-01-22,JP,iOS,Organic
U36308,2026-01-22,JP,Android,Google
U09820,2026-01-22,JP,iOS,Meta
U25845,2026-01-22,JP,iOS,Organic
U43703,2026-01-22,JP,iOS,Organic
U00746,2026-01-22,JP,Android,Google
U14672,2026-01-22,US,Android,Meta
U24671,2026-01-22,US,Android,TikTok
U06191,2026-01-22,US,iOS,Google
U13424,2026-01-22,US,iOS,Meta
U42327,2026-01-22,JP,iOS,Google
U36296,2026-01-22,US,Android,Organic
U09138,2026-01-22,JP,Android,TikTok
U42531,2026-01-22,US,Android,Organic
U34937,2026-01-22,US,iOS,Meta
U15514,2026-01-22,JP,Android,Meta
U34935,2026-01-22,JP,iOS,Google
U01017,2026-01-22,JP,Android,Meta
U38147,2026-01-22,US,Android,TikTok
U01409,2026-01-22,JP,iOS,Meta
U13398,2026-01-22,US,iOS,Meta
U37699,2026-01-22,JP,iOS,Organic
U43733,2026-01-22,US,iOS,Meta
U42333,2026-01-22,JP,iOS,Organic
U12185,2026-01-22,JP,Android,TikTok
U09119,2026-01-22,JP,iOS,Meta
U27602,2026-01-22,US,iOS,Meta
U25884,2026-01-22,US,Android,Organic
U22293,2026-01-22,JP,iOS,Google
U41953,2026-01-22,JP,iOS,Google
U34926,2026-01-22,JP,iOS,Organic
U32104,2026-01-22,US,Android,Organic
U41958,2026-01-22,US,iOS,Meta
U29697,2026-01-22,US,iOS,Meta
U13410,2026-01-22,US,Android,Google
U34931,2026-01-22,JP,iOS,Organic
U40990,2026-01-22,US,iOS,TikTok
U01278,2026-01-22,US,iOS,Organic
U22443,2026-01-22,JP,iOS,Organic
U22447,2026-01-22,US,Android,Google
U12215,2026-01-22,US,Android,Google
U41479,2026-01-22,JP,iOS,TikTok
U38205,2026-01-22,US,Android,TikTok
U10990,2026-01-22,JP,iOS,Organic
U31921,2026-01-22,US,iOS,Google
U36985,2026-01-22,US,iOS,Google
U48628,2026-01-22,US,Android,TikTok
U31914,2026-01-22,US,iOS,Google
U49260,2026-01-22,US,iOS,TikTok
U10028,2026-01-22,JP,Android,Organic
U35042,2026-01-22,JP,iOS,Organic
U30514,2026-01-22,US,Android,Meta
U40573,2026-01-22,US,Android,Meta
U40575,2026-01-22,JP,Android,Google
U24645,2026-01-22,US,Android,Meta
U16938,2026-01-22,JP,iOS,Google
U07644,2026-01-22,US,Android,Organic
U25727,2026-01-22,US,iOS,TikTok
U16962,2026-01-22,JP,iOS,TikTok
U25905,2026-01-22,US,iOS,Organic
U22550,2026-01-22,JP,Android,Organic
U05007,2026-01-22,US,Android,Meta
U37991,2026-01-22,US,Android,Meta
U07710,2026-01-22,JP,Android,TikTok
U34971,2026-01-22,JP,Android,Google
U10154,2026-01-22,US,Android,Meta
U09814,2026-01-22,JP,iOS,Organic
U27597,2026-01-22,US,Android,Meta
U07700,2026-01-22,US,Android,Meta
U17078,2026-01-22,JP,Android,TikTok
