user_id,date,day_since_install,sessions,playtime_minutes
U02391,2026-02-11,10,1,62.8
U02393,2026-02-11,29,3,27.0
U02410,2026-02-11,7,4,14.6
U02416,2026-02-11,3,1,33.4
U02434,2026-02-11,10,2,26.0
U02442,2026-02-11,0,1,10.7
U02451,2026-02-11,0,3,28.6
U02465,2026-02-11,4,2,86.1
U02477,2026-02-11,5,3,24.6
U02481,2026-02-11,0,1,34.3
U02489,2026-02-11,1,3,26.6
U02496,2026-02-11,36,6,11.2
U02500,2026-02-11,7,4,7.8
U02507,2026-02-11,40,1,9.3
U02508,2026-02-11,3,3,66.6
U02514,2026-02-11,2,2,7.4
U02515,2026-02-11,2,2,156.6
U02519,2026-02-11,27,2,12.4
U02541,2026-02-11,9,3,47.5
U02550,2026-02-11,31,1,25.5
U02556,2026-02-11,10,1,21.1
U02568,2026-02-11,5,5,30.1
U02573,2026-02-11,1,2,44.2
U02577,2026-02-11,30,3,50.4
U02579,2026-02-11,10,4,62.7
U02585,2026-02-11,2,1,7.2
U02587,2026-02-11,0,2,12.6
U02604,2026-02-11,0,1,6.0
U02615,2026-02-11,9,1,17.0
U02623,2026-02-11,0,2,20.3
U02624,2026-02-11,4,3,36.4
U02629,2026-02-11,2,1,12.8
U02630,2026-02-11,40,4,32.4
U02637,2026-02-11,20,1,10.9
U02644,2026-02-11,2,3,25.5
U02645,2026-02-11,18,1,61.3
U02649,2026-02-11,13,5,33.6
U02663,2026-02-11,36,4,31.4
U02673,2026-02-11,8,3,32.3
U02676,2026-02-11,5,1,2.7
U02686,2026-02-11,1,2,13.8
U02703,2026-02-11,41,3,44.6
U02704,2026-02-11,0,2,30.9
U02737,2026-02-11,15,3,23.0
U02739,2026-02-11,23,3,18.9
U02747,2026-02-11,25,2,10.1
U02770,2026-02-11,5,1,30.6
U02780,2026-02-11,4,3,11.1
U02787,2026-02-11,4,2,48.9
U02792,2026-02-11,34,3,36.7
U02800,2026-02-11,12,2,20.3
U02807,2026-02-11,5,4,8.5
U02809,2026-02-11,7,3,10.1
U02819,2026-02-11,19,1,52.6
U02824,2026-02-11,34,2,5.6
U02831,2026-02-11,28,1,37.5
U02850,2026-02-11,0,1,4.3
U02858,2026-02-11,4,1,98.9
U02860,2026-02-11,25,2,20.5
U02877,2026-02-11,7,2,48.3
U02878,2026-02-11,0,2,35.2
U02888,2026-02-11,5,2,21.2
U02896,2026-02-11,9,3,46.3
U02898,2026-02-11,1,4,59.1
U02901,2026-02-11,2,4,47.7
U02902,2026-02-11,15,1,4.2
U02905,2026-02-11,17,3,19.9
U02911,2026-02-11,13,1,42.6
U02915,2026-02-11,3,2,34.1
U02937,2026-02-11,24,1,31.8
U02953,2026-02-11,2,2,12.1
U02962,2026-02-11,18,3,10.8
U02969,2026-02-11,5,3,9.8
U02973,2026-02-11,5,3,29.9
U02992,2026-02-11,0,1,11.2
U02995,2026-02-11,31,1,57.0
U02996,2026-02-11,12,1,8.5
U03014,2026-02-11,7,5,13.6
U03023,2026-02-11,16,1,12.5
U03026,2026-02-11,12,3,67.4
U03028,2026-02-11,9,2,25.1
U03030,2026-02-11,0,2,14.4
U03033,2026-02-11,12,3,5.1
U03036,2026-02-11,7,3,68.0
U03037,2026-02-11,17,4,29.1
U03047,2026-02-11,41,1,17.0
U03048,2026-02-11,26,3,43.5
U03053,2026-02-11,13,2,14.5
U03055,2026-02-11,0,3,26.6
U03080,2026-02-11,2,1,58.8
U03083,2026-02-11,0,2,13.7
U03087,2026-02-11,3,3,14.0
U03091,2026-02-11,26,3,54.3
U03103,2026-02-11,14,3,38.5
U03105,2026-02-11,19,3,20.4
U03108,2026-02-11,27,2,31.0
U03121,2026-02-11,17,1,3.8
U03131,2026-02-11,10,1,34.1
U03145,2026-02-11,19,3,57.5
U03161,2026-02-11,0,1,4.9
U03163,2026-02-11,4,3,3.6
U03167,2026-02-11,25,2,35.2
U03168,2026-02-11,8,1,18.1
U03172,2026-02-11,27,1,29.2
U03185,2026-02-11,0,3,31.0
U03190,2026-02-11,1,2,74.6
U03201,2026-02-11,14,1,107.1
U03202,2026-02-11,11,3,12.0
U03209,2026-02-11,32,2,9.8
U03213,2026-02-11,9,4,13.3
U03226,2026-02-11,0,2,37.9
U03237,2026-02-11,14,1,55.7
U03238,2026-02-11,16,2,32.1
U03244,2026-02-11,37,1,8.8
U03247,2026-02-11,18,3,29.5
U03252,2026-02-11,23,1,22.4
U03267,2026-02-11,5,3,13.5
U03268,2026-02-11,34,3,31.1
U03269,2026-02-11,24,1,67.0
U03275,2026-02-11,3,2,29.4
U03289,2026-02-11,24,2,37.0
U03300,2026-02-11,21,3,30.8
U03310,2026-02-11,7,3,9.1
U03312,2026-02-11,15,3,26.2
U03317,2026-02-11,34,1,78.3
U03318,2026-02-11,11,2,42.1
U03320,2026-02-11,18,2,23.7
U03321,2026-02-11,5,3,77.7
U03322,2026-02-11,1,2,5.2
U03331,2026-02-11,38,1,30.0
U03335,2026-02-11,40,4,24.4
U03345,2026-02-11,26,2,37.3
U03354,2026-02-11,1,1,57.6
U03362,2026-02-11,30,1,17.7
U03389,2026-02-11,14,4,26.3
U03390,2026-02-11,17,1,7.8
U03396,2026-02-11,16,2,22.4
U03403,2026-02-11,3,1,7.6
U03430,2026-02-11,27,1,30.2
U03442,2026-02-11,1,2,42.0
U03445,2026-02-11,0,4,11.7
U03448,2026-02-11,15,3,51.7
U03487,2026-02-11,16,1,17.1
U03497,2026-02-11,5,2,15.8
U03503,2026-02-11,31,1,71.8
U03527,2026-02-11,1,1,6.8
U03533,2026-02-11,1,2,51.3
U03539,2026-02-11,1,2,40.6
U03540,2026-02-11,0,2,9.0
U03548,2026-02-11,34,2,6.7
U03549,2026-02-11,3,1,25.3
U03556,2026-02-11,33,3,72.2
U03566,2026-02-11,39,2,3.3
U03580,2026-02-11,3,4,41.4
U03581,2026-02-11,35,1,31.2
U03585,2026-02-11,18,3,58.8
U03591,2026-02-11,0,2,19.6
U03595,2026-02-11,33,1,24.0
U03605,2026-02-11,16,2,11.1
U03616,2026-02-11,20,2,33.7
U03628,2026-02-11,16,2,34.4
U03636,2026-02-11,8,2,51.8
U03646,2026-02-11,24,2,62.8
U03674,2026-02-11,6,2,12.2
U03679,2026-02-11,0,1,7.5
U03680,2026-02-11,10,1,1.6
U03684,2026-02-11,18,4,48.9
U03701,2026-02-11,18,2,50.2
U03705,2026-02-11,7,1,41.9
U03706,2026-02-11,6,4,41.0
U03710,2026-02-11,2,3,67.4
U03714,2026-02-11,19,1,37.8
U03742,2026-02-11,21,1,73.3
U03745,2026-02-11,27,2,48.7
U03748,2026-02-11,10,1,11.7
U03750,2026-02-11,3,1,5.3
U03778,2026-02-11,23,2,15.9
U03785,2026-02-11,6,1,39.5
U03798,2026-02-11,23,5,19.3
U03803,2026-02-11,2,1,31.7
U03806,2026-02-11,13,2,25.0
U03807,2026-02-11,0,1,15.5
U03812,2026-02-11,21,4,58.9
U03820,2026-02-11,5,4,58.3
U03825,2026-02-11,1,1,31.8
U03832,2026-02-11,29,1,12.0
U03834,2026-02-11,30,2,34.2
U03838,2026-02-11,17,1,36.7
U03876,2026-02-11,17,2,43.5
U03895,2026-02-11,24,1,10.5
U03916,2026-02-11,29,3,11.0
U03918,2026-02-11,11,2,35.4
U03920,2026-02-11,22,2,109.9
U03923,2026-02-11,1,1,9.5
U03924,2026-02-11,32,3,64.0
U03927,2026-02-11,9,2,53.1
U03934,2026-02-11,5,1,31.7
U03946,2026-02-11,35,3,35.2
U03975,2026-02-11,27,1,12.6
U03978,2026-02-11,1,1,45.1
U03994,2026-02-11,19,2,22.1
U04023,2026-02-11,0,1,49.4
U04028,2026-02-11,33,1,34.3
U04034,2026-02-11,0,1,56.3
U04043,2026-02-11,23,2,17.5
U04044,2026-02-11,22,3,20.9
U04045,2026-02-11,3,3,19.1
U04054,2026-02-11,27,5,11.2
U04056,2026-02-11,5,1,75.4
U04071,2026-02-11,11,2,29.3
U04083,2026-02-11,7,2,71.6
U04087,2026-02-11,7,2,29.1
U04090,2026-02-11,5,3,61.8
U04111,2026-02-11,0,2,79.8
U04113,2026-02-11,37,2,66.6
U04116,2026-02-11,11,1,51.9
U04120,2026-02-11,14,2,41.1
U04126,2026-02-11,38,3,50.0
U04129,2026-02-11,26,2,28.2
U04148,2026-02-11,3,2,30.7
U04152,2026-02-11,27,3,29.8
U04153,2026-02-11,39,4,35.1
U04155,2026-02-11,15,3,20.2
U04156,2026-02-11,1,2,3.7
U04162,2026-02-11,19,1,31.3
U04171,2026-02-11,28,2,8.7
U04177,2026-02-11,10,3,66.7
U04178,2026-02-11,7,3,27.9
U04192,2026-02-11,0,3,40.5
U04195,2026-02-11,20,2,26.9
U04198,2026-02-11,3,1,38.6
U04199,2026-02-11,35,3,35.2
U04206,2026-02-11,19,1,57.7
U04207,2026-02-11,17,3,43.8
U04211,2026-02-11,8,2,18.6
U04214,2026-02-11,20,2,29.7
U04216,2026-02-11,22,2,41.4
U04218,2026-02-11,7,1,66.3
U04220,2026-02-11,0,1,46.3
U04223,2026-02-11,14,2,13.0
U04226,2026-02-11,0,1,48.1
U04229,2026-02-11,3,3,28.5
U04238,2026-02-11,2,5,30.8
U04248,2026-02-11,5,1,13.6
U04250,2026-02-11,0,2,16.3
U04251,2026-02-11,26,1,26.2
U04255,2026-02-11,0,1,17.8
U04256,2026-02-11,26,1,46.7
U04259,2026-02-11,1,4,20.8
U04267,2026-02-11,1,2,48.8
U04274,2026-02-11,13,3,20.7
U04298,2026-02-11,10,1,23.5
U04299,2026-02-11,2,3,34.5
U04300,2026-02-11,14,2,8.8
U04305,2026-02-11,25,2,25.5
U04317,2026-02-11,17,1,79.9
U04318,2026-02-11,25,2,62.8
U04329,2026-02-11,16,1,11.6
U04331,2026-02-11,1,6,40.1
U04348,2026-02-11,16,2,34.4
U04353,2026-02-11,5,1,3.7
U04354,2026-02-11,13,2,58.1
U04358,2026-02-11,17,2,4.1
U04362,2026-02-11,1,2,13.0
U04371,2026-02-11,26,3,28.9
U04377,2026-02-11,38,2,15.6
U04389,2026-02-11,4,4,36.6
U04399,2026-02-11,12,1,27.2
U04408,2026-02-11,6,3,18.8
U04410,2026-02-11,28,3,58.2
U04418,2026-02-11,41,3,14.2
U04434,2026-02-11,30,1,10.0
U04439,2026-02-11,28,1,24.0
U04440,2026-02-11,6,2,42.5
U04442,2026-02-11,41,2,39.6
U04443,2026-02-11,38,5,12.9
U04446,2026-02-11,0,1,31.1
U04449,2026-02-11,4,1,46.6
U04465,2026-02-11,5,1,32.3
U04478,2026-02-11,10,2,25.6
U04486,2026-02-11,0,1,45.8
U04487,2026-02-11,2,5,4.0
U04491,2026-02-11,37,1,46.9
U04494,2026-02-11,16,1,5.8
U04497,2026-02-11,8,3,89.7
U04503,2026-02-11,4,2,43.8
U04521,2026-02-11,3,2,45.8
U04527,2026-02-11,23,2,44.5
U04542,2026-02-11,14,5,70.5
U04543,2026-02-11,8,4,27.2
U04561,2026-02-11,5,2,70.0
U04566,2026-02-11,1,2,55.6
U04576,2026-02-11,11,1,24.3
U04591,2026-02-11,2,1,37.1
U04593,2026-02-11,10,1,23.1
U04594,2026-02-11,2,3,45.0
U04598,2026-02-11,17,2,55.5
U04613,2026-02-11,41,2,27.0
U04620,2026-02-11,0,4,62.2
U04628,2026-02-11,0,3,51.1
U04632,2026-02-11,0,1,11.8
U04636,2026-02-11,23,2,3.5
U04639,2026-02-11,7,3,66.3
U04640,2026-02-11,19,1,39.8
U04644,2026-02-11,5,2,19.5
U04647,2026-02-11,2,2,43.2
U04649,2026-02-11,10,1,22.7
U04659,2026-02-11,3,2,9.9
U04669,2026-02-11,0,4,11.9
U04673,2026-02-11,16,1,27.4
U04680,2026-02-11,37,3,90.7
U04701,2026-02-11,36,3,22.8
U04711,2026-02-11,8,3,40.5
U04722,2026-02-11,21,1,20.2
U04726,2026-02-11,4,2,40.9
U04734,2026-02-11,5,3,32.4
U04736,2026-02-11,0,2,8.3
U04757,2026-02-11,0,2,86.2
U04758,2026-02-11,10,2,61.2
U04761,2026-02-11,3,3,20.6
U04763,2026-02-11,12,1,7.2
U04764,2026-02-11,0,5,28.7
U04765,2026-02-11,36,1,36.2
U04773,2026-02-11,15,2,14.8
U04787,2026-02-11,4,2,47.5
U04788,2026-02-11,20,2,93.0
U04791,2026-02-11,3,2,17.4
U04792,2026-02-11,6,2,85.3
U04799,2026-02-11,12,2,26.3
U04809,2026-02-11,0,2,12.3
U04819,2026-02-11,37,1,1.2
U04827,2026-02-11,6,3,26.6
U04833,2026-02-11,30,1,116.2
U04837,2026-02-11,10,3,12.6
U04859,2026-02-11,34,3,47.2
U04860,2026-02-11,12,3,28.9
U04866,2026-02-11,6,2,10.1
U04871,2026-02-11,34,3,19.4
U04877,2026-02-11,27,1,38.6
U04913,2026-02-11,29,1,34.9
U04916,2026-02-11,27,3,59.9
U04928,2026-02-11,27,2,49.3
U04936,2026-02-11,4,2,16.7
U04938,2026-02-11,7,3,38.2
U04941,2026-02-11,16,1,53.8
U04951,2026-02-11,0,5,15.2
U04994,2026-02-11,4,4,28.6
U05001,2026-02-11,0,1,63.5
U05003,2026-02-11,6,1,58.2
U05015,2026-02-11,1,3,46.3
U05025,2026-02-11,13,3,93.1
U05038,2026-02-11,24,1,21.6
U05048,2026-02-11,11,1,8.5
U05050,2026-02-11,19,2,5.8
U05053,2026-02-11,0,1,5.9
U05058,2026-02-11,30,2,36.6
U05059,2026-02-11,3,1,51.5
U05066,2026-02-11,34,2,39.1
U05069,2026-02-11,17,3,32.4
U05081,2026-02-11,12,2,31.3
U05088,2026-02-11,25,3,41.8
U05094,2026-02-11,7,4,45.1
U05098,2026-02-11,16,2,1.9
U05112,2026-02-11,9,1,21.4
U05115,2026-02-11,1,4,54.9
U05120,2026-02-11,0,2,53.7
U05126,2026-02-11,14,1,63.8
U05130,2026-02-11,2,3,35.4
U05133,2026-02-11,12,2,15.7
U05135,2026-02-11,25,1,9.2
U05136,2026-02-11,21,1,3.0
U05139,2026-02-11,0,3,7.5
U05156,2026-02-11,4,1,32.6
U05164,2026-02-11,25,1,18.7
U05168,2026-02-11,5,1,20.0
U05177,2026-02-11,16,1,17.6
U05186,2026-02-11,3,2,11.4
U05218,2026-02-11,21,2,38.6
U05230,2026-02-11,27,2,19.0
U05245,2026-02-11,2,1,18.0
U05248,2026-02-11,17,4,51.4
U05262,2026-02-11,21,2,28.3
U05267,2026-02-11,2,4,33.7
U05279,2026-02-11,3,2,44.2
U05282,2026-02-11,0,3,20.1
U05285,2026-02-11,5,3,17.0
U05291,2026-02-11,25,5,12.6
U05295,2026-02-11,6,3,6.7
U05309,2026-02-11,0,1,19.5
U05311,2026-02-11,28,2,10.3
U05323,2026-02-11,8,2,82.3
U05325,2026-02-11,10,4,19.9
U05328,2026-02-11,37,1,83.7
U05329,2026-02-11,5,2,22.5
U05359,2026-02-11,18,1,45.1
U05366,2026-02-11,34,2,38.2
U05378,2026-02-11,15,1,27.3
U05399,2026-02-11,33,5,16.4
U05407,2026-02-11,38,2,20.0
U05408,2026-02-11,4,1,29.8
U05417,2026-02-11,13,2,94.7
U05431,2026-02-11,9,2,20.5
U05449,2026-02-11,3,1,33.8
U05457,2026-02-11,2,3,4.7
U05460,2026-02-11,0,3,9.0
U05461,2026-02-11,0,3,46.4
U05466,2026-02-11,15,1,32.1
U05473,2026-02-11,16,3,44.1
U05474,2026-02-11,1,2,31.0
U05504,2026-02-11,19,3,36.4
U05525,2026-02-11,0,3,6.1
U05531,2026-02-11,4,3,32.5
U05533,2026-02-11,29,1,28.3
U05547,2026-02-11,13,1,19.9
U05548,2026-02-11,9,2,11.6
U05555,2026-02-11,37,1,34.9
U05557,2026-02-11,9,2,15.9
U05563,2026-02-11,0,1,30.7
U05569,2026-02-11,13,1,24.1
U05573,2026-02-11,0,3,39.7
U05575,2026-02-11,15,2,27.8
U05589,2026-02-11,0,2,43.5
U05593,2026-02-11,5,2,46.9
U05600,2026-02-11,29,1,28.0
U05621,2026-02-11,11,2,21.9
U05628,2026-02-11,6,3,8.6
U05634,2026-02-11,38,1,8.3
U05645,2026-02-11,34,3,27.5
U05649,2026-02-11,9,1,59.2
U05652,2026-02-11,19,2,50.6
U05653,2026-02-11,36,1,44.0
U05660,2026-02-11,36,2,24.2
U05666,2026-02-11,26,2,7.2
U05676,2026-02-11,38,2,16.4
U05693,2026-02-11,31,1,45.5
U05696,2026-02-11,35,2,37.3
U05700,2026-02-11,31,4,29.8
U05715,2026-02-11,26,3,37.3
U05717,2026-02-11,5,3,26.4
U05720,2026-02-11,24,1,84.8
U05726,2026-02-11,12,1,37.4
U05739,2026-02-11,8,2,25.8
U05756,2026-02-11,11,2,18.7
U05762,2026-02-11,0,2,28.8
U05768,2026-02-11,0,2,12.2
U05769,2026-02-11,0,1,34.1
U05783,2026-02-11,17,2,16.3
U05784,2026-02-11,37,2,19.2
U05789,2026-02-11,5,1,14.5
U05793,2026-02-11,21,2,34.2
U05801,2026-02-11,5,2,71.1
U05806,2026-02-11,17,1,21.7
U05817,2026-02-11,38,2,65.1
U05822,2026-02-11,12,1,35.5
U05823,2026-02-11,7,1,24.6
U05836,2026-02-11,0,3,46.6
U05838,2026-02-11,8,4,37.0
U05841,2026-02-11,12,1,14.5
U05849,2026-02-11,10,3,33.0
U05869,2026-02-11,1,1,60.2
U05881,2026-02-11,32,3,74.3
U05904,2026-02-11,1,2,14.3
U05926,2026-02-11,4,2,30.3
U05939,2026-02-11,12,1,23.7
U05943,2026-02-11,16,2,36.8
U05945,2026-02-11,20,3,41.9
U05947,2026-02-11,0,3,64.5
U05950,2026-02-11,18,2,15.3
U05970,2026-02-11,25,4,42.5
U05975,2026-02-11,18,3,18.2
U05981,2026-02-11,21,2,15.7
U05997,2026-02-11,24,2,19.0
U06001,2026-02-11,35,3,8.9
U06004,2026-02-11,12,4,18.0
U06008,2026-02-11,5,2,67.3
U06009,2026-02-11,0,3,16.4
U06013,2026-02-11,28,2,18.7
U06018,2026-02-11,3,4,25.5
U06029,2026-02-11,7,2,51.8
U06034,2026-02-11,3,3,21.0
U06038,2026-02-11,7,3,27.6
U06046,2026-02-11,4,4,19.3
U06054,2026-02-11,0,5,20.4
U06055,2026-02-11,8,2,21.1
U06068,2026-02-11,23,1,30.1
U06075,2026-02-11,19,2,33.0
U06077,2026-02-11,27,1,18.0
U06091,2026-02-11,17,2,23.1
U06092,2026-02-11,6,4,6.4
U06096,2026-02-11,25,1,22.7
U06104,2026-02-11,26,2,22.1
U06115,2026-02-11,11,1,36.2
U06120,2026-02-11,7,2,99.9
U06121,2026-02-11,19,3,53.7
U06131,2026-02-11,6,2,34.2
U06140,2026-02-11,12,4,21.2
U06169,2026-02-11,33,2,18.4
U06173,2026-02-11,13,2,39.6
U06189,2026-02-11,12,2,27.5
U06194,2026-02-11,0,2,12.9
U06198,2026-02-11,0,3,34.4
U06207,2026-02-11,19,3,34.2
U06212,2026-02-11,25,2,15.8
U06218,2026-02-11,29,1,31.8
U06224,2026-02-11,0,2,50.2
U06238,2026-02-11,11,1,13.1
U06240,2026-02-11,26,3,81.9
U06248,2026-02-11,26,3,22.9
U06257,2026-02-11,16,4,29.2
U06268,2026-02-11,31,4,38.8
U06279,2026-02-11,18,2,26.0
U06287,2026-02-11,1,2,21.5
U06288,2026-02-11,1,2,62.2
U06293,2026-02-11,5,3,26.0
U06296,2026-02-11,3,1,29.3
U06319,2026-02-11,34,2,39.3
U06345,2026-02-11,13,4,11.8
U06348,2026-02-11,27,2,24.8
U06349,2026-02-11,0,1,55.1
U06365,2026-02-11,0,2,36.4
U06369,2026-02-11,1,3,60.8
U06374,2026-02-11,1,1,53.0
U06383,2026-02-11,2,3,16.5
U06399,2026-02-11,41,4,2.7
U06405,2026-02-11,35,5,37.6
U06409,2026-02-11,1,3,8.5
U06410,2026-02-11,18,1,32.7
U06416,2026-02-11,0,4,16.2
U06418,2026-02-11,27,3,18.3
U06430,2026-02-11,28,2,21.7
U06439,2026-02-11,38,2,65.2
U06455,2026-02-11,3,5,15.2
U06458,2026-02-11,21,2,44.2
U06459,2026-02-11,10,1,43.0
U06477,2026-02-11,0,2,41.8
U06487,2026-02-11,0,3,23.0
U06492,2026-02-11,24,7,27.7
U06498,2026-02-11,25,4,4.5
U06507,2026-02-11,0,1,22.3
U06509,2026-02-11,0,4,11.1
U06510,2026-02-11,26,4,56.0
U06517,2026-02-11,4,5,22.8
U06520,2026-02-11,2,1,36.0
U06528,2026-02-11,1,1,92.4
U06535,2026-02-11,3,4,21.7
U06536,2026-02-11,14,2,28.1
U06547,2026-02-11,0,1,22.7
U06553,2026-02-11,33,1,38.4
U06554,2026-02-11,30,3,27.2
U06555,2026-02-11,16,8,19.7
U06558,2026-02-11,24,1,17.9
U06569,2026-02-11,25,1,14.9
U06574,2026-02-11,13,1,35.4
U06575,2026-02-11,4,3,17.7
U06586,2026-02-11,1,2,45.2
U06593,2026-02-11,0,4,30.4
U06595,2026-02-11,4,4,26.9
U06608,2026-02-11,28,2,22.8
U06616,2026-02-11,17,1,3.7
U06623,2026-02-11,0,2,82.6
U06626,2026-02-11,34,2,18.1
U06631,2026-02-11,3,3,17.7
U06632,2026-02-11,3,2,45.6
U06640,2026-02-11,32,2,34.0
U06643,2026-02-11,17,3,22.2
U06646,2026-02-11,4,3,23.1
U06647,2026-02-11,14,1,48.1
U06677,2026-02-11,3,3,49.8
U06680,2026-02-11,0,2,60.7
U06692,2026-02-11,36,2,83.7
U06703,2026-02-11,21,3,3.8
U06710,2026-02-11,35,5,8.2
U06716,2026-02-11,5,2,7.6
U06734,2026-02-11,24,3,11.2
U06742,2026-02-11,0,6,91.2
U06743,2026-02-11,15,1,33.5
U06770,2026-02-11,4,1,31.0
U06773,2026-02-11,2,1,28.7
U06780,2026-02-11,3,4,28.6
U06796,2026-02-11,8,3,11.0
U06798,2026-02-11,15,1,8.0
U06813,2026-02-11,4,5,13.3
U06823,2026-02-11,26,2,39.4
U06834,2026-02-11,24,2,58.7
U06837,2026-02-11,37,2,25.1
U06851,2026-02-11,5,1,16.8
U06854,2026-02-11,0,1,14.7
U06894,2026-02-11,18,4,34.9
U06897,2026-02-11,0,4,45.3
U06919,2026-02-11,14,1,47.3
U06920,2026-02-11,6,2,9.6
U06928,2026-02-11,8,3,22.4
U06938,2026-02-11,8,3,6.2
U06941,2026-02-11,19,3,14.4
U06945,2026-02-11,38,4,21.1
U06949,2026-02-11,21,4,39.6
U06954,2026-02-11,0,1,54.0
U06956,2026-02-11,22,2,11.6
U06957,2026-02-11,0,4,23.3
U06989,2026-02-11,3,1,126.7
U06996,2026-02-11,27,2,51.3
U06998,2026-02-11,2,2,35.7
U07015,2026-02-11,8,3,53.3
U07017,2026-02-11,10,2,49.6
U07019,2026-02-11,1,5,67.3
U07020,2026-02-11,13,2,13.3
U07030,2026-02-11,0,2,23.9
U07031,2026-02-11,11,2,55.7
U07034,2026-02-11,12,3,15.5
U07037,2026-02-11,9,2,69.2
U07041,2026-02-11,33,3,11.7
U07046,2026-02-11,6,3,11.6
U07052,2026-02-11,30,2,13.7
U07070,2026-02-11,1,3,23.7
U07072,2026-02-11,1,1,16.9
U07087,2026-02-11,2,2,63.2
U07091,2026-02-11,0,1,26.6
U07103,2026-02-11,15,3,29.9
U07104,2026-02-11,14,1,24.6
U07115,2026-02-11,0,1,14.8
U07127,2026-02-11,0,2,5.4
U07128,2026-02-11,1,5,58.0
U07140,2026-02-11,1,3,14.8
U07148,2026-02-11,27,1,25.1
U07150,2026-02-11,33,1,67.3
U07163,2026-02-11,11,3,31.4
U07171,2026-02-11,38,1,13.3
U07184,2026-02-11,5,2,49.2
U07192,2026-02-11,36,2,46.6
U07202,2026-02-11,0,1,55.4
U07205,2026-02-11,9,3,9.2
U07206,2026-02-11,5,2,15.0
U07209,2026-02-11,31,1,16.8
U07210,2026-02-11,4,2,24.1
U07218,2026-02-11,20,2,22.4
U07232,2026-02-11,24,1,16.1
U07247,2026-02-11,14,3,8.8
U07249,2026-02-11,29,1,57.1
U07260,2026-02-11,36,1,69.5
U07268,2026-02-11,12,2,16.4
U07273,2026-02-11,7,1,36.8
U07284,2026-02-11,0,3,8.1
U07285,2026-02-11,3,4,39.9
U07287,2026-02-11,20,4,33.6
U07290,2026-02-11,35,3,50.8
U07301,2026-02-11,30,2,26.2
U07304,2026-02-11,15,3,22.9
U07306,2026-02-11,20,4,21.5
U07308,2026-02-11,17,2,26.9
U07327,2026-02-11,7,3,13.2
U07328,2026-02-11,0,3,18.6
U07338,2026-02-11,0,1,35.1
U07340,2026-02-11,0,2,9.4
U07342,2026-02-11,19,3,28.0
U07345,2026-02-11,36,2,5.1
U07356,2026-02-11,22,2,69.2
U07361,2026-02-11,10,3,16.8
U07363,2026-02-11,38,1,12.5
U07367,2026-02-11,0,3,83.1
U07368,2026-02-11,10,3,50.7
U07371,2026-02-11,0,2,40.6
U07379,2026-02-11,14,1,25.8
U07382,2026-02-11,2,1,95.6
U07397,2026-02-11,10,1,37.9
U07402,2026-02-11,9,3,26.1
U07404,2026-02-11,28,1,13.1
U07407,2026-02-11,25,1,48.6
U07408,2026-02-11,6,2,47.0
U07429,2026-02-11,1,4,26.1
U07438,2026-02-11,4,2,45.5
U07444,2026-02-11,11,2,26.8
U07451,2026-02-11,27,3,14.4
U07473,2026-02-11,28,2,15.0
U07478,2026-02-11,9,3,9.1
U07488,2026-02-11,39,4,34.3
U07490,2026-02-11,22,1,7.4
U07496,2026-02-11,1,3,9.9
U07508,2026-02-11,35,2,20.3
U07516,2026-02-11,0,2,24.6
U07517,2026-02-11,10,2,41.2
U07541,2026-02-11,3,2,13.8
U07565,2026-02-11,29,4,44.3
U07567,2026-02-11,3,1,82.1
U07581,2026-02-11,1,2,29.1
U07599,2026-02-11,6,1,18.0
U07607,2026-02-11,12,2,90.4
U07614,2026-02-11,21,2,85.4
U07617,2026-02-11,16,1,21.7
U07632,2026-02-11,21,2,31.9
U07641,2026-02-11,9,2,22.6
U07653,2026-02-11,24,1,13.8
U07660,2026-02-11,22,1,79.6
U07663,2026-02-11,0,3,8.0
U07672,2026-02-11,0,2,28.3
U07673,2026-02-11,8,2,45.6
U07676,2026-02-11,0,3,85.7
U07683,2026-02-11,29,1,22.2
U07698,2026-02-11,4,1,13.8
U07721,2026-02-11,26,2,13.0
U07724,2026-02-11,17,3,10.5
U07725,2026-02-11,9,4,13.1
U07735,2026-02-11,8,1,13.0
U07743,2026-02-11,4,2,28.2
U07752,2026-02-11,25,2,47.8
U07760,2026-02-11,11,1,13.5
U07776,2026-02-11,41,3,80.0
U07800,2026-02-11,2,3,22.7
U07804,2026-02-11,1,1,10.6
U07811,2026-02-11,3,2,14.7
U07813,2026-02-11,14,2,50.4
U07825,2026-02-11,0,4,55.7
U07834,2026-02-11,8,3,8.2
U07849,2026-02-11,20,1,34.6
U07859,2026-02-11,11,1,52.7
U07863,2026-02-11,33,1,21.4
U07865,2026-02-11,1,3,50.3
U07867,2026-02-11,11,1,40.9
U07870,2026-02-11,9,1,41.9
U07890,2026-02-11,0,1,50.9
U07898,2026-02-11,9,1,67.0
U07902,2026-02-11,14,1,25.8
U07908,2026-02-11,24,2,4.0
U07929,2026-02-11,0,2,59.3
U07930,2026-02-11,0,2,10.5
U07938,2026-02-11,12,3,4.9
U07953,2026-02-11,32,3,98.1
U07962,2026-02-11,0,1,37.2
U07966,2026-02-11,40,1,27.9
U07991,2026-02-11,26,2,73.3
U08002,2026-02-11,3,2,10.9
U08006,2026-02-11,0,1,16.5
U08012,2026-02-11,1,3,43.7
U08039,2026-02-11,3,3,25.5
U08071,2026-02-11,41,3,9.1
U08078,2026-02-11,15,3,21.8
